Time [s],Packet ID,MOSI,MISO
1.651369833333333,2044,0x1C,0x00
1.651406500000000,2044,0xAA,0x00
1.651443166666667,2044,0xAA,0x00
1.651481833333333,2044,0xAA,0x00
1.651518500000000,2044,0x00,0x00
1.651555166666667,2044,0x1E,0x00
1.654842166666667,2045,0x07,0x2E
1.654877833333333,2045,0x00,0x2E
1.654918000000000,2046,0x27,0x2E
1.654953666666667,2046,0x2E,0x00
1.654997333333333,2047,0x25,0x0E
1.655035000000000,2047,0x09,0x00
1.655077416666667,2048,0xE1,0x0E
1.655113083333333,2048,0x00,0x0E
1.655157750000000,2049,0xA0,0x0E
1.655196166666667,2049,0xA2,0x00
1.655232833333333,2049,0x00,0x00
1.655269500000000,2049,0x02,0x00
1.655308166666667,2049,0xDF,0x00
1.655349750000000,2049,0x1C,0x00
1.655386416666667,2049,0xAA,0x00
1.655425083333333,2049,0xAA,0x00
1.655461750000000,2049,0xAA,0x00
1.655498416666667,2049,0x00,0x00
1.655535083333333,2049,0x1E,0x00
1.658820583333333,2050,0x07,0x2E
1.658856250000000,2050,0x00,0x2E
1.658896416666667,2051,0x27,0x2E
1.658932083333333,2051,0x2E,0x00
1.658977000000000,2052,0x25,0x0E
1.659014666666667,2052,0x4B,0x00
1.659057083333333,2053,0xE1,0x0E
1.659092750000000,2053,0x00,0x0E
1.659139416666667,2054,0xA0,0x0E
1.659175833333333,2054,0xA2,0x00
1.659212500000000,2054,0x00,0x00
1.659251166666667,2054,0x02,0x00
1.659287833333333,2054,0xDF,0x00
1.659329500000000,2054,0x1C,0x00
1.659366166666667,2054,0xAA,0x00
1.659404833333333,2054,0xAA,0x00
1.659441500000000,2054,0xAA,0x00
1.659478166666667,2054,0x00,0x00
1.659516750000000,2054,0x1E,0x00
1.662798166666667,2055,0x07,0x2E
1.662835833333333,2055,0x00,0x2E
1.662874000000000,2056,0x27,0x2E
1.662909750000000,2056,0x2E,0x00
1.662955416666667,2057,0x25,0x0E
1.662991083333333,2057,0x4B,0x00
1.663028500000000,2058,0xE1,0x0E
1.663069166666667,2058,0x00,0x0E
1.663115833333333,2059,0xA0,0x0E
1.663152250000000,2059,0xA2,0x00
1.663188916666667,2059,0x00,0x00
1.663227583333333,2059,0x02,0x00
1.663264250000000,2059,0xDF,0x00
1.663305916666667,2059,0x1C,0x00
1.663344583333333,2059,0xAA,0x00
1.663381250000000,2059,0xAA,0x00
1.663417916666667,2059,0xAA,0x00
1.663454583333333,2059,0x00,0x00
1.663493250000000,2059,0x1E,0x00
1.666783750000000,2060,0x07,0x2E
1.666819416666667,2060,0x00,0x2E
1.666857583333333,2061,0x27,0x2E
1.666893250000000,2061,0x2E,0x00
1.666940166666667,2062,0x25,0x0E
1.666975833333333,2062,0x30,0x00
1.667018250000000,2063,0xE1,0x0E
1.667055916666667,2063,0x00,0x0E
1.667100583333333,2064,0xA0,0x0E
1.667137000000000,2064,0xA2,0x00
1.667175666666667,2064,0x00,0x00
1.667212333333333,2064,0x02,0x00
1.667249000000000,2064,0xDF,0x00
1.667290666666667,2064,0x1C,0x00
1.667329333333333,2064,0xAA,0x00
1.667366000000000,2064,0xAA,0x00
1.667402666666667,2064,0xAA,0x00
1.667441333333333,2064,0x00,0x00
1.667478000000000,2064,0x1E,0x00
1.670761666666667,2065,0x07,0x2E
1.670797333333333,2065,0x00,0x2E
1.670835500000000,2066,0x27,0x2E
1.670873166666667,2066,0x2E,0x00
1.670916833333333,2067,0x25,0x0E
